idCampagne,campagne,idRegion,libelleRegion,idSecteur,libelleSecteur,idGroupement,libelleGroupement,S_Prevu,S_realise,TonnagePrevu,TonnageRealise,TonnageEvacue,TonnageAchete,TonnagePaye,NetAPaye,MontantPaye,Credit,RemboursementCredit,Arriere,RemboursementArriere
11.0,2021/2022,1,MAROUA 1,14,BOGO,134151,GOUROUM,11.0,58.0,91000,71720,71720,138384,138384,11885885,11885885,6386950,6386950,0,0
12.0,2022/2023,1,MAROUA 1,14,BOGO,134151,GOUROUM,61.0,59.5,72000,55760,55760,56329,56329,10931125,10931125,6428300,6428300,0,0
13.0,2023/2024,1,MAROUA 1,14,BOGO,134151,GOUROUM,50.0,52.0,48000,71680,71680,68267,68267,11133115,11133115,8406300,8406300,0,0
14.0,2024/2025,1,MAROUA 1,14,BOGO,134151,GOUROUM,55.0,33.0,39000,22880,22880,21688,21688,1573320,1573320,4737300,4737300,0,0
15.0,2025/2026,1,MAROUA 1,14,BOGO,134151,GOUROUM,30.0,13.0,10000,7100,0,0,0,0,0,2258100,0,0,0
3.0,2013/2014,1,MAROUA 1,14,BOGO,134151,GOUROUM,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
4.0,2014/2015,1,MAROUA 1,14,BOGO,134151,GOUROUM,66.0,76.5,69000,89700,89700,0,0,0,0,8209560,8209560,0,0
5.0,2015/2016,1,MAROUA 1,14,BOGO,134151,GOUROUM,52.0,46.0,46000,44540,44540,0,0,0,0,5032905,5032905,0,0
6.0,2016/2017,1,MAROUA 1,14,BOGO,134151,GOUROUM,44.0,39.0,33000,40800,40800,0,0,0,0,3096450,3096450,0,0
7.0,2017/2018,1,MAROUA 1,14,BOGO,134151,GOUROUM,36.0,40.0,42000,53240,53240,0,0,0,0,4833885,4833885,0,0
8.0,2018/2019,1,MAROUA 1,14,BOGO,134151,GOUROUM,55.0,55.0,67000,118990,118990,0,0,0,0,6615450,6615450,0,0
9.0,2019/2020,1,MAROUA 1,14,BOGO,134151,GOUROUM,56.0,45.0,74000,108240,108240,0,0,0,0,7895425,7895425,0,0
9.0,2019/2020,1,MAROUA 1,14,BOGO,131025,GOUZOUBLAM,60.0,65.0,155000,123590,123590,0,0,0,0,30697065,30697065,12778875,0
8.0,2018/2019,1,MAROUA 1,14,BOGO,131025,GOUZOUBLAM,54.0,55.0,83000,137550,137550,0,0,0,0,16293600,16293600,10223100,0
7.0,2017/2018,1,MAROUA 1,14,BOGO,131025,GOUZOUBLAM,0.0,0.0,0,0,0,0,0,0,0,0,0,2555775,0
6.0,2016/2017,1,MAROUA 1,14,BOGO,131025,GOUZOUBLAM,0.0,0.0,0,0,0,0,0,0,0,0,0,2555775,0
5.0,2015/2016,1,MAROUA 1,14,BOGO,131025,GOUZOUBLAM,20.0,40.0,40000,23070,23070,0,0,0,0,9446625,9446625,5111550,0
3.0,2013/2014,1,MAROUA 1,14,BOGO,131025,GOUZOUBLAM,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
4.0,2014/2015,1,MAROUA 1,14,BOGO,131025,GOUZOUBLAM,91.0,70.0,51000,52200,52200,0,0,0,0,21036000,21036000,15373590,38940
15.0,2025/2026,1,MAROUA 1,14,BOGO,131025,GOUZOUBLAM,38.0,75.0,0,0,0,0,0,0,0,37582350,0,10078640,0
14.0,2024/2025,1,MAROUA 1,14,BOGO,131025,GOUZOUBLAM,130.0,122.0,170000,160780,160780,156121,156121,23945635,23945635,64236165,64236165,17716300,78680
13.0,2023/2024,1,MAROUA 1,14,BOGO,131025,GOUZOUBLAM,90.0,95.5,92000,186300,186300,179696,179696,33684940,33684940,53221500,53221500,17796940,80640
12.0,2022/2023,1,MAROUA 1,14,BOGO,131025,GOUZOUBLAM,65.0,70.75,92000,77990,77990,77459,77459,12079745,12079745,30127290,30127290,12755050,42950
10.0,2020/2021,1,MAROUA 1,14,BOGO,131025,GOUZOUBLAM,92.0,110.0,132000,177220,177220,0,0,0,0,35919600,35919600,12778875,0
11.0,2021/2022,1,MAROUA 1,14,BOGO,131025,GOUZOUBLAM,55.0,100.0,130000,62740,62740,122536,122536,7580170,7580170,27606885,27606885,10223100,19060
11.0,2021/2022,1,MAROUA 1,14,BOGO,130003,GUINADJI,42.0,86.0,112000,121380,121380,236582,236582,21207025,21207025,10221700,10221700,6908700,0
12.0,2022/2023,1,MAROUA 1,14,BOGO,130003,GUINADJI,64.0,65.25,91000,107120,107120,101987,101987,19908725,19908725,11387340,11387340,6908700,0
13.0,2023/2024,1,MAROUA 1,14,BOGO,130003,GUINADJI,85.0,93.25,121000,137760,137760,133289,133289,21896590,21896590,18446215,18446215,8290440,0
14.0,2024/2025,1,MAROUA 1,14,BOGO,130003,GUINADJI,70.0,78.0,130000,72120,72120,69556,69556,6275760,6275760,17132050,17132050,5526960,0
15.0,2025/2026,1,MAROUA 1,14,BOGO,130003,GUINADJI,33.0,26.0,28000,13920,13920,8338,0,10400,0,5000450,3575240,4145220,0
10.0,2020/2021,1,MAROUA 1,14,BOGO,130003,GUINADJI,58.0,84.0,131000,171800,171800,0,0,0,0,8174400,8454400,8290440,0
3.0,2013/2014,1,MAROUA 1,14,BOGO,130003,GUINADJI,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
4.0,2014/2015,1,MAROUA 1,14,BOGO,130003,GUINADJI,115.0,130.0,130000,112660,112660,0,0,0,0,27633045,27633045,6315784,3480
5.0,2015/2016,1,MAROUA 1,14,BOGO,130003,GUINADJI,72.0,66.0,59000,13220,13220,0,0,0,0,13927110,13927110,4734228,15390
6.0,2016/2017,1,MAROUA 1,14,BOGO,130003,GUINADJI,0.0,0.0,0,0,0,0,0,0,0,0,0,1572946,176506
7.0,2017/2018,1,MAROUA 1,14,BOGO,130003,GUINADJI,0.0,0.0,0,0,0,0,0,0,0,0,0,1396440,0
8.0,2018/2019,1,MAROUA 1,14,BOGO,130003,GUINADJI,0.0,0.0,0,0,0,0,0,0,0,0,0,1396440,14700
9.0,2019/2020,1,MAROUA 1,14,BOGO,130003,GUINADJI,71.0,61.0,93000,105820,105820,0,0,0,0,5922400,5922400,4145220,0
9.0,2019/2020,1,MAROUA 1,14,BOGO,131006,GUINGLEY,77.0,75.0,131000,139900,139900,0,0,0,0,9654105,9654105,0,0
8.0,2018/2019,1,MAROUA 1,14,BOGO,131006,GUINGLEY,60.0,60.0,75000,114170,114170,0,0,0,0,6670700,6670700,2175192,2175192
7.0,2017/2018,1,MAROUA 1,14,BOGO,131006,GUINGLEY,37.0,85.0,100000,111820,111820,0,0,0,0,7992935,7992935,2175192,0
6.0,2016/2017,1,MAROUA 1,14,BOGO,131006,GUINGLEY,77.0,60.0,54000,92160,92160,0,0,0,0,5800300,5800300,2981394,1350000
5.0,2015/2016,1,MAROUA 1,14,BOGO,131006,GUINGLEY,35.0,55.0,44000,28560,28560,0,0,0,0,5879250,5879250,6568990,1600000
4.0,2014/2015,1,MAROUA 1,14,BOGO,131006,GUINGLEY,140.0,152.0,108000,67260,67260,0,0,0,0,15664640,15664640,7900878,18090
3.0,2013/2014,1,MAROUA 1,14,BOGO,131006,GUINGLEY,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
15.0,2025/2026,1,MAROUA 1,14,BOGO,131006,GUINGLEY,127.0,121.5,135000,4980,0,0,0,0,0,19423570,0,0,0
10.0,2020/2021,1,MAROUA 1,14,BOGO,131006,GUINGLEY,85.0,115.0,138000,180820,180820,0,0,0,0,11434755,11434755,0,0
14.0,2024/2025,1,MAROUA 1,14,BOGO,131006,GUINGLEY,288.0,284.0,470000,324900,324900,317000,317000,47782225,47782225,45593025,45593025,0,0
13.0,2023/2024,1,MAROUA 1,14,BOGO,131006,GUINGLEY,190.0,196.0,241000,454160,454160,439784,439784,92659237,92659237,33438590,33438590,0,0
12.0,2022/2023,1,MAROUA 1,14,BOGO,131006,GUINGLEY,100.0,106.0,143000,238680,238680,233002,233002,51775265,51775265,15790670,15790670,0,0
11.0,2021/2022,1,MAROUA 1,14,BOGO,131006,GUINGLEY,68.0,105.0,147000,87500,87500,171358,171358,12900980,12900980,11459460,11459460,0,0
11.0,2021/2022,1,MAROUA 1,14,BOGO,131014,GUIRLEY,90.0,70.0,84000,55120,55120,107402,107402,10365395,10365395,4473275,4473275,7800000,0
12.0,2022/2023,1,MAROUA 1,14,BOGO,131014,GUIRLEY,75.0,69.0,70000,85180,85180,81917,81917,18379635,18379635,5067250,5067250,5850000,0
13.0,2023/2024,1,MAROUA 1,14,BOGO,131014,GUIRLEY,75.0,70.0,80000,106180,106180,104074,104074,21021865,21021865,8689600,8689600,5850000,0
14.0,2024/2025,1,MAROUA 1,14,BOGO,131014,GUIRLEY,72.0,51.0,65000,41640,41640,39779,39779,6099915,6099915,5649340,5649340,7800000,0
10.0,2020/2021,1,MAROUA 1,14,BOGO,131014,GUIRLEY,110.0,115.0,161000,110920,110920,0,0,0,0,15822505,13942505,0,0
15.0,2025/2026,1,MAROUA 1,14,BOGO,131014,GUIRLEY,47.0,14.0,16000,17260,17260,15968,15968,2507490,2507490,1982050,1984250,5850000,0
3.0,2013/2014,1,MAROUA 1,14,BOGO,131014,GUIRLEY,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
4.0,2014/2015,1,MAROUA 1,14,BOGO,131014,GUIRLEY,86.0,100.0,90000,120660,120660,0,0,0,0,9487458,9487458,0,0
5.0,2015/2016,1,MAROUA 1,14,BOGO,131014,GUIRLEY,65.0,75.0,83000,71320,71320,0,0,0,0,5195740,5195740,0,0
6.0,2016/2017,1,MAROUA 1,14,BOGO,131014,GUIRLEY,60.0,75.0,70200,104140,104140,0,0,0,0,5584980,5584980,0,0
7.0,2017/2018,1,MAROUA 1,14,BOGO,131014,GUIRLEY,60.0,100.0,121000,122540,122540,0,0,0,0,8777400,8777400,0,0
9.0,2019/2020,1,MAROUA 1,14,BOGO,131014,GUIRLEY,85.0,118.0,182000,191260,191260,0,0,0,0,13055505,13055505,0,0
8.0,2018/2019,1,MAROUA 1,14,BOGO,131014,GUIRLEY,70.0,125.0,144000,202360,202360,0,0,0,0,9446780,9446780,0,0
8.0,2018/2019,1,MAROUA 1,14,BOGO,133002,GUIRVIDIG,0.0,0.0,0,0,0,0,0,0,0,0,0,3495540,0
7.0,2017/2018,1,MAROUA 1,14,BOGO,133002,GUIRVIDIG,0.0,0.0,0,0,0,0,0,0,0,0,0,3495540,0
9.0,2019/2020,1,MAROUA 1,14,BOGO,133002,GUIRVIDIG,0.0,0.0,0,0,0,0,0,0,0,0,0,3495540,0
6.0,2016/2017,1,MAROUA 1,14,BOGO,133002,GUIRVIDIG,0.0,0.0,0,0,0,0,0,0,0,0,0,3495540,0
5.0,2015/2016,1,MAROUA 1,14,BOGO,133002,GUIRVIDIG,0.0,0.0,0,0,0,0,0,0,0,0,0,3495540,0
4.0,2014/2015,1,MAROUA 1,14,BOGO,133002,GUIRVIDIG,0.0,0.0,0,0,0,0,0,0,0,0,0,3495540,0
3.0,2013/2014,1,MAROUA 1,14,BOGO,133002,GUIRVIDIG,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
15.0,2025/2026,1,MAROUA 1,14,BOGO,133002,GUIRVIDIG,0.0,0.0,0,0,0,0,0,0,0,0,0,3495540,0
14.0,2024/2025,1,MAROUA 1,14,BOGO,133002,GUIRVIDIG,0.0,0.0,0,0,0,0,0,0,0,0,0,3495540,0
13.0,2023/2024,1,MAROUA 1,14,BOGO,133002,GUIRVIDIG,0.0,0.0,0,0,0,0,0,0,0,0,0,3495540,0
12.0,2022/2023,1,MAROUA 1,14,BOGO,133002,GUIRVIDIG,0.0,0.0,0,0,0,0,0,0,0,0,0,3495540,0
11.0,2021/2022,1,MAROUA 1,14,BOGO,133002,GUIRVIDIG,0.0,0.0,0,0,0,0,0,0,0,0,0,3495540,0
10.0,2020/2021,1,MAROUA 1,14,BOGO,133002,GUIRVIDIG,0.0,0.0,0,0,0,0,0,0,0,0,0,3495540,0
10.0,2020/2021,1,MAROUA 1,14,BOGO,132002,HODENDE,55.0,59.0,59000,87860,87860,0,0,0,0,13004250,13004250,3935250,0
11.0,2021/2022,1,MAROUA 1,14,BOGO,132002,HODENDE,50.0,63.0,71000,29720,29720,58222,58222,2672800,2672800,4731050,4731050,3148200,792000
12.0,2022/2023,1,MAROUA 1,14,BOGO,132002,HODENDE,55.0,47.0,50000,50940,50940,48899,48899,8398810,8398810,5662700,5662700,2356200,0
13.0,2023/2024,1,MAROUA 1,14,BOGO,132002,HODENDE,70.0,60.0,70000,126520,126520,122810,122810,25893370,25893370,9779450,9779450,2945250,0
14.0,2024/2025,1,MAROUA 1,14,BOGO,132002,HODENDE,86.0,104.0,135000,86120,86120,83514,83514,7796780,7796780,16631365,16631365,3534300,0
15.0,2025/2026,1,MAROUA 1,14,BOGO,132002,HODENDE,70.0,50.0,49000,19980,19980,19203,0,905840,0,7253115,4495000,2356200,0
3.0,2013/2014,1,MAROUA 1,14,BOGO,132002,HODENDE,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
4.0,2014/2015,1,MAROUA 1,14,BOGO,132002,HODENDE,74.0,70.5,61000,37820,37820,0,0,0,0,6972985,6972985,3950900,15650
5.0,2015/2016,1,MAROUA 1,14,BOGO,132002,HODENDE,0.0,0.0,0,0,0,0,0,0,0,107050,107050,787050,0
6.0,2016/2017,1,MAROUA 1,14,BOGO,132002,HODENDE,0.0,0.0,0,0,0,0,0,0,0,0,0,787050,0
9.0,2019/2020,1,MAROUA 1,14,BOGO,132002,HODENDE,45.0,55.0,73000,46880,46880,0,0,0,0,5014545,5014545,2361150,0
7.0,2017/2018,1,MAROUA 1,14,BOGO,132002,HODENDE,0.0,0.0,0,0,0,0,0,0,0,0,0,787050,0
8.0,2018/2019,1,MAROUA 1,14,BOGO,132002,HODENDE,0.0,0.0,0,0,0,0,0,0,0,0,0,787050,0
8.0,2018/2019,1,MAROUA 1,14,BOGO,134146,KALAKI,0.0,0.0,0,0,0,0,0,0,0,0,0,160175,30000
7.0,2017/2018,1,MAROUA 1,14,BOGO,134146,KALAKI,0.0,0.0,0,0,0,0,0,0,0,0,0,160175,0
9.0,2019/2020,1,MAROUA 1,14,BOGO,134146,KALAKI,71.0,55.0,128000,108460,108460,0,0,0,0,5693200,5693200,260350,7000
6.0,2016/2017,1,MAROUA 1,14,BOGO,134146,KALAKI,0.0,0.0,0,0,0,0,0,0,0,0,0,160175,0
5.0,2015/2016,1,MAROUA 1,14,BOGO,134146,KALAKI,0.0,0.0,0,0,0,0,0,0,0,0,0,160175,0
4.0,2014/2015,1,MAROUA 1,14,BOGO,134146,KALAKI,70.0,70.5,63000,20860,20860,0,0,0,0,5426105,5396105,522880,2180
3.0,2013/2014,1,MAROUA 1,14,BOGO,134146,KALAKI,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
15.0,2025/2026,1,MAROUA 1,14,BOGO,134146,KALAKI,110.0,40.0,40000,8080,0,0,0,0,0,4896900,0,380025,0
14.0,2024/2025,1,MAROUA 1,14,BOGO,134146,KALAKI,127.0,120.0,160000,77500,77500,74600,74600,5746505,5746505,16327900,16327900,633375,0
13.0,2023/2024,1,MAROUA 1,14,BOGO,134146,KALAKI,130.0,132.0,170000,175480,175480,171064,171064,31192505,31192505,18423510,18423510,633375,0
12.0,2022/2023,1,MAROUA 1,14,BOGO,134146,KALAKI,87.0,108.5,126000,158880,158880,156745,156745,33086295,33086295,12282275,12282275,760050,0
11.0,2021/2022,1,MAROUA 1,14,BOGO,134146,KALAKI,20.0,74.0,77000,118920,118920,230068,230068,24416720,24416720,6178800,6178800,506700,0
10.0,2020/2021,1,MAROUA 1,14,BOGO,134146,KALAKI,60.0,81.0,89000,120640,120640,0,0,0,0,12297800,12297800,506700,0
11.0,2021/2022,1,MAROUA 1,14,BOGO,130004,KAOUDJIGA,0.0,0.0,0,0,0,0,0,0,0,0,0,254343,0
12.0,2022/2023,1,MAROUA 1,14,BOGO,130004,KAOUDJIGA,0.0,0.0,0,0,0,0,0,0,0,0,0,254343,0
13.0,2023/2024,1,MAROUA 1,14,BOGO,130004,KAOUDJIGA,0.0,0.0,0,0,0,0,0,0,0,0,0,254343,0
15.0,2025/2026,1,MAROUA 1,14,BOGO,130004,KAOUDJIGA,0.0,0.0,0,0,0,0,0,0,0,0,0,254343,0
14.0,2024/2025,1,MAROUA 1,14,BOGO,130004,KAOUDJIGA,0.0,0.0,0,0,0,0,0,0,0,0,0,254343,0
10.0,2020/2021,1,MAROUA 1,14,BOGO,130004,KAOUDJIGA,0.0,0.0,0,0,0,0,0,0,0,0,0,254343,0
3.0,2013/2014,1,MAROUA 1,14,BOGO,130004,KAOUDJIGA,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
4.0,2014/2015,1,MAROUA 1,14,BOGO,130004,KAOUDJIGA,179.0,183.0,183000,109840,109840,0,0,0,0,15715845,15715845,0,0
5.0,2015/2016,1,MAROUA 1,14,BOGO,130004,KAOUDJIGA,64.0,130.0,143000,29600,29600,0,0,0,0,13823385,13822785,0,0
6.0,2016/2017,1,MAROUA 1,14,BOGO,130004,KAOUDJIGA,44.0,16.0,13600,3710,3710,0,0,0,0,1078075,763332,1200,0
8.0,2018/2019,1,MAROUA 1,14,BOGO,130004,KAOUDJIGA,0.0,0.0,0,0,0,0,0,0,0,0,0,280343,26000
7.0,2017/2018,1,MAROUA 1,14,BOGO,130004,KAOUDJIGA,0.0,0.0,0,0,0,0,0,0,0,0,0,315343,35000
9.0,2019/2020,1,MAROUA 1,14,BOGO,130004,KAOUDJIGA,0.0,0.0,0,0,0,0,0,0,0,0,0,254343,0
9.0,2019/2020,1,MAROUA 1,14,BOGO,130002,KARAGARI,0.0,0.0,0,0,0,0,0,0,0,0,0,672760,0
8.0,2018/2019,1,MAROUA 1,14,BOGO,130002,KARAGARI,0.0,0.0,0,0,0,0,0,0,0,0,0,672760,0
6.0,2016/2017,1,MAROUA 1,14,BOGO,130002,KARAGARI,65.0,45.0,36000,21810,21810,0,0,0,0,3705275,3032515,0,0
7.0,2017/2018,1,MAROUA 1,14,BOGO,130002,KARAGARI,0.0,0.0,0,0,0,0,0,0,0,0,0,672760,0
5.0,2015/2016,1,MAROUA 1,14,BOGO,130002,KARAGARI,63.0,52.0,44000,25080,25080,0,0,0,0,5745385,5745385,0,0
4.0,2014/2015,1,MAROUA 1,14,BOGO,130002,KARAGARI,120.0,103.0,93000,89180,89180,0,0,0,0,12674554,12674554,0,0
3.0,2013/2014,1,MAROUA 1,14,BOGO,130002,KARAGARI,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
10.0,2020/2021,1,MAROUA 1,14,BOGO,130002,KARAGARI,0.0,0.0,0,0,0,0,0,0,0,0,0,672760,0
14.0,2024/2025,1,MAROUA 1,14,BOGO,130002,KARAGARI,0.0,0.0,0,0,0,0,0,0,0,0,0,572760,0
15.0,2025/2026,1,MAROUA 1,14,BOGO,130002,KARAGARI,1.0,32.5,33000,14840,14840,15181,0,389100,0,6395300,3861580,2291040,0
13.0,2023/2024,1,MAROUA 1,14,BOGO,130002,KARAGARI,0.0,0.0,0,0,0,0,0,0,0,0,0,672760,100000
12.0,2022/2023,1,MAROUA 1,14,BOGO,130002,KARAGARI,0.0,0.0,0,0,0,0,0,0,0,0,0,672760,0
11.0,2021/2022,1,MAROUA 1,14,BOGO,130002,KARAGARI,0.0,0.0,0,0,0,0,0,0,0,0,0,672760,0
10.0,2020/2021,1,MAROUA 1,14,BOGO,134103,KAYEO,65.0,72.0,72000,51680,51680,0,0,0,0,7726800,7726800,286191,0
11.0,2021/2022,1,MAROUA 1,14,BOGO,134103,KAYEO,12.0,37.0,39000,26480,26480,50272,50272,3977185,3977185,2674250,2674250,190794,0
12.0,2022/2023,1,MAROUA 1,14,BOGO,134103,KAYEO,66.0,57.0,65000,75060,75060,70367,70367,15032335,15032335,5435950,5435950,190794,0
13.0,2023/2024,1,MAROUA 1,14,BOGO,134103,KAYEO,100.0,128.0,118000,128020,128020,123836,123836,19025820,19025820,16664300,16664300,381588,381588
14.0,2024/2025,1,MAROUA 1,14,BOGO,134103,KAYEO,154.0,80.0,97000,53060,53060,51515,51515,2700910,2700910,13068060,13068060,0,0
15.0,2025/2026,1,MAROUA 1,14,BOGO,134103,KAYEO,50.0,18.0,18000,10520,10520,9618,0,230740,0,3137950,2474900,0,0
3.0,2013/2014,1,MAROUA 1,14,BOGO,134103,KAYEO,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
4.0,2014/2015,1,MAROUA 1,14,BOGO,134103,KAYEO,89.0,130.0,104000,130700,130700,0,0,0,0,11485452,11485452,500500,1690
5.0,2015/2016,1,MAROUA 1,14,BOGO,134103,KAYEO,53.0,96.0,86000,55540,55540,0,0,0,0,7118020,7118020,299286,0
6.0,2016/2017,1,MAROUA 1,14,BOGO,134103,KAYEO,35.0,50.0,33000,30060,30060,0,0,0,0,3460225,3460225,199524,0
7.0,2017/2018,1,MAROUA 1,14,BOGO,134103,KAYEO,44.0,42.0,35000,18000,18000,0,0,0,0,3368025,3368025,299286,13095
8.0,2018/2019,1,MAROUA 1,14,BOGO,134103,KAYEO,0.0,0.0,0,0,0,0,0,0,0,0,0,95397,0
9.0,2019/2020,1,MAROUA 1,14,BOGO,134103,KAYEO,90.0,62.0,130000,100980,100980,0,0,0,0,7598700,7598700,190794,0
9.0,2019/2020,1,MAROUA 1,14,BOGO,134110,KODEK 1,0.0,0.0,0,0,0,0,0,0,0,0,0,531674,0
8.0,2018/2019,1,MAROUA 1,14,BOGO,134110,KODEK 1,0.0,0.0,0,0,0,0,0,0,0,0,0,531674,0
7.0,2017/2018,1,MAROUA 1,14,BOGO,134110,KODEK 1,0.0,0.0,0,0,0,0,0,0,0,0,0,531674,0
6.0,2016/2017,1,MAROUA 1,14,BOGO,134110,KODEK 1,0.0,0.0,0,0,0,0,0,0,0,0,0,531674,0
5.0,2015/2016,1,MAROUA 1,14,BOGO,134110,KODEK 1,0.0,0.0,0,0,0,0,0,0,0,0,0,531674,0
4.0,2014/2015,1,MAROUA 1,14,BOGO,134110,KODEK 1,0.0,0.0,0,0,0,0,0,0,0,0,0,531674,0
3.0,2013/2014,1,MAROUA 1,14,BOGO,134110,KODEK 1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
15.0,2025/2026,1,MAROUA 1,14,BOGO,134110,KODEK 1,0.0,0.0,0,0,0,0,0,0,0,0,0,531674,0
14.0,2024/2025,1,MAROUA 1,14,BOGO,134110,KODEK 1,0.0,0.0,0,0,0,0,0,0,0,0,0,531674,0
13.0,2023/2024,1,MAROUA 1,14,BOGO,134110,KODEK 1,0.0,0.0,0,0,0,0,0,0,0,0,0,531674,0
12.0,2022/2023,1,MAROUA 1,14,BOGO,134110,KODEK 1,0.0,0.0,0,0,0,0,0,0,0,0,0,531674,0
11.0,2021/2022,1,MAROUA 1,14,BOGO,134110,KODEK 1,0.0,0.0,0,0,0,0,0,0,0,0,0,531674,0
10.0,2020/2021,1,MAROUA 1,14,BOGO,134110,KODEK 1,0.0,0.0,0,0,0,0,0,0,0,0,0,531674,0
10.0,2020/2021,1,MAROUA 1,14,BOGO,134147,KODEK 2,47.0,56.0,62000,76600,76600,0,0,0,0,4582200,4582200,0,0
11.0,2021/2022,1,MAROUA 1,14,BOGO,134147,KODEK 2,45.0,39.0,38000,19000,19000,36562,36562,1997830,1997830,2791850,2791850,0,0
13.0,2023/2024,1,MAROUA 1,14,BOGO,134147,KODEK 2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
12.0,2022/2023,1,MAROUA 1,14,BOGO,134147,KODEK 2,51.0,27.0,30000,23560,23560,21650,21650,3298650,3298650,2897750,2897750,0,0
14.0,2024/2025,1,MAROUA 1,14,BOGO,134147,KODEK 2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
15.0,2025/2026,1,MAROUA 1,14,BOGO,134147,KODEK 2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
3.0,2013/2014,1,MAROUA 1,14,BOGO,134147,KODEK 2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
4.0,2014/2015,1,MAROUA 1,14,BOGO,134147,KODEK 2,160.0,156.0,128000,153620,153620,0,0,0,0,15176605,15176605,0,0
6.0,2016/2017,1,MAROUA 1,14,BOGO,134147,KODEK 2,70.0,65.0,53000,37140,37140,0,0,0,0,2591950,2591950,0,0
5.0,2015/2016,1,MAROUA 1,14,BOGO,134147,KODEK 2,130.0,110.0,88000,63900,63900,0,0,0,0,8955885,7400045,0,0
7.0,2017/2018,1,MAROUA 1,14,BOGO,134147,KODEK 2,90.0,96.0,97000,78780,78780,0,0,0,0,6160820,6160820,0,0
8.0,2018/2019,1,MAROUA 1,14,BOGO,134147,KODEK 2,47.0,55.0,51000,45920,45920,0,0,0,0,4451320,4451320,0,0
9.0,2019/2020,1,MAROUA 1,14,BOGO,134147,KODEK 2,75.0,49.0,80000,61380,61380,0,0,0,0,7092150,7092150,0,0
9.0,2019/2020,1,MAROUA 1,14,BOGO,134107,KONGOLA DJOLAO,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
8.0,2018/2019,1,MAROUA 1,14,BOGO,134107,KONGOLA DJOLAO,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
7.0,2017/2018,1,MAROUA 1,14,BOGO,134107,KONGOLA DJOLAO,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
6.0,2016/2017,1,MAROUA 1,14,BOGO,134107,KONGOLA DJOLAO,0.0,0.0,0,0,0,0,0,0,0,0,0,2486049,2486049
4.0,2014/2015,1,MAROUA 1,14,BOGO,134107,KONGOLA DJOLAO,38.0,37.75,31000,27220,27220,0,0,0,0,13684736,13684736,7467195,9048
5.0,2015/2016,1,MAROUA 1,14,BOGO,134107,KONGOLA DJOLAO,0.0,0.0,0,0,0,0,0,0,0,0,0,2486049,0
3.0,2013/2014,1,MAROUA 1,14,BOGO,134107,KONGOLA DJOLAO,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
15.0,2025/2026,1,MAROUA 1,14,BOGO,134107,KONGOLA DJOLAO,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
14.0,2024/2025,1,MAROUA 1,14,BOGO,134107,KONGOLA DJOLAO,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
13.0,2023/2024,1,MAROUA 1,14,BOGO,134107,KONGOLA DJOLAO,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
11.0,2021/2022,1,MAROUA 1,14,BOGO,134107,KONGOLA DJOLAO,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
12.0,2022/2023,1,MAROUA 1,14,BOGO,134107,KONGOLA DJOLAO,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
10.0,2020/2021,1,MAROUA 1,14,BOGO,134107,KONGOLA DJOLAO,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
10.0,2020/2021,1,MAROUA 1,14,BOGO,134109,KONGOLA SAID,67.0,69.0,95000,91420,91420,0,0,0,0,5589850,5589850,0,0
12.0,2022/2023,1,MAROUA 1,14,BOGO,134109,KONGOLA SAID,52.0,36.0,45000,49300,49300,48441,48441,8108280,8108280,6303900,6303900,0,0
11.0,2021/2022,1,MAROUA 1,14,BOGO,134109,KONGOLA SAID,40.0,42.0,47000,46060,46060,90758,90758,8284090,8284090,4101600,4101600,0,0
13.0,2023/2024,1,MAROUA 1,14,BOGO,134109,KONGOLA SAID,47.0,50.0,55000,78260,78260,74578,74578,11465950,11465950,9879450,9879450,0,0
14.0,2024/2025,1,MAROUA 1,14,BOGO,134109,KONGOLA SAID,54.0,22.0,36000,8660,8660,8458,8458,10400,10400,4607200,3552470,0,0
