Date,Station,Pluie_mm
2015-08-13,Guider,0.0
2015-08-14,Guider,0.0
2015-08-15,Guider,0.0
2015-08-16,Guider,0.0
2015-08-17,Guider,0.0
2015-08-18,Guider,0.0
2015-08-19,Guider,0.0
2015-08-20,Guider,0.0
2015-08-21,Guider,0.0
2015-08-22,Guider,0.0
2015-08-23,Guider,0.0
2015-08-24,Guider,0.0
2015-08-25,Guider,0.0
2015-08-26,Guider,0.0
2015-08-27,Guider,0.0
2015-08-28,Guider,0.0
2015-08-29,Guider,0.0
2015-08-30,Guider,0.0
2015-08-31,Guider,0.0
2015-09-01,Guider,0.0
2015-09-02,Guider,0.0
2015-09-03,Guider,0.0
2015-09-04,Guider,0.0
2015-09-05,Guider,0.0
2015-09-06,Guider,0.0
2015-09-07,Guider,0.0
2015-09-08,Guider,0.0
2015-09-09,Guider,0.0
2015-09-10,Guider,0.0
2015-09-11,Guider,0.0
2015-09-12,Guider,0.0
2015-09-13,Guider,0.0
2015-09-14,Guider,0.0
2015-09-15,Guider,0.0
2015-09-16,Guider,0.0
2015-09-17,Guider,0.0
2015-09-18,Guider,0.0
2015-09-19,Guider,0.0
2015-09-20,Guider,0.0
2015-09-21,Guider,0.0
2015-09-22,Guider,0.0
2015-09-23,Guider,0.0
2015-09-24,Guider,0.0
2015-09-25,Guider,0.0
2015-09-26,Guider,0.0
2015-09-27,Guider,0.0
2015-09-28,Guider,0.0
2015-09-29,Guider,0.0
2015-09-30,Guider,0.0
2015-10-01,Guider,0.0
2015-10-02,Guider,0.0
2015-10-03,Guider,0.0
2015-10-04,Guider,0.0
2015-10-05,Guider,0.0
2015-10-06,Guider,0.0
2015-10-07,Guider,0.0
2015-10-08,Guider,0.0
2015-10-09,Guider,0.0
2015-10-10,Guider,0.0
2015-10-11,Guider,0.0
2015-10-12,Guider,0.0
2015-10-13,Guider,0.0
2015-10-14,Guider,0.0
2015-10-15,Guider,0.0
2015-10-16,Guider,0.0
2015-10-17,Guider,0.0
2015-10-18,Guider,0.0
2015-10-19,Guider,0.0
2015-10-20,Guider,0.0
2015-10-21,Guider,0.0
2015-10-22,Guider,0.0
2015-10-23,Guider,0.0
2015-10-24,Guider,0.0
2015-10-25,Guider,0.0
2015-10-26,Guider,0.0
2015-10-27,Guider,0.0
2015-10-28,Guider,0.0
2015-10-29,Guider,0.0
2015-10-30,Guider,0.0
2015-10-31,Guider,0.0
2015-11-01,Guider,0.0
2015-11-02,Guider,0.0
2015-11-03,Guider,0.0
2015-11-04,Guider,0.0
2015-11-05,Guider,0.0
2015-11-06,Guider,0.0
2015-11-07,Guider,0.0
2015-11-08,Guider,0.0
2015-11-09,Guider,0.0
2015-11-10,Guider,0.0
2015-11-11,Guider,0.0
2015-11-12,Guider,0.0
2015-11-13,Guider,0.0
2015-11-14,Guider,0.0
2015-11-15,Guider,0.0
2015-11-16,Guider,0.0
2015-11-17,Guider,0.0
2015-11-18,Guider,0.0
2015-11-19,Guider,0.0
2015-11-20,Guider,0.0
2015-11-21,Guider,0.0
2015-11-22,Guider,0.0
2015-11-24,Guider,0.0
2015-11-25,Guider,0.0
2015-11-26,Guider,0.0
2015-11-27,Guider,0.0
2015-11-28,Guider,0.0
2015-11-29,Guider,0.0
2015-11-30,Guider,0.0
2015-12-01,Guider,0.0
2015-12-02,Guider,0.0
2014-03-26,Homé,4.0
2014-03-27,Homé,0.0
2014-03-28,Homé,0.0
2014-03-29,Homé,0.0
2014-03-30,Homé,23.0
2014-03-31,Homé,0.0
2014-04-01,Homé,0.0
2014-04-02,Homé,0.0
2014-04-03,Homé,0.0
2014-04-04,Homé,0.0
2014-04-05,Homé,0.0
2014-04-06,Homé,0.0
2014-04-07,Homé,0.0
2014-04-08,Homé,0.0
2014-04-09,Homé,0.0
2014-04-10,Homé,0.0
2014-04-11,Homé,2.0
2014-04-12,Homé,0.0
2014-04-13,Homé,0.0
2014-04-14,Homé,0.0
2014-04-15,Homé,10.0
2014-04-16,Homé,0.0
2014-04-17,Homé,0.0
2014-04-18,Homé,0.0
2014-04-19,Homé,1.0
2014-04-20,Homé,9.0
2014-04-21,Homé,5.0
2014-04-22,Homé,7.0
2014-04-23,Homé,0.0
2014-04-24,Homé,0.0
2014-04-25,Homé,0.0
2014-04-26,Homé,0.0
2014-04-27,Homé,7.0
2014-04-28,Homé,4.0
2014-04-29,Homé,0.0
2014-04-30,Homé,1.0
2014-05-01,Homé,0.0
2014-05-02,Homé,0.0
2014-05-03,Homé,0.0
2014-05-04,Homé,0.0
2014-05-05,Homé,0.0
2014-05-06,Homé,0.0
2014-05-07,Homé,0.0
2014-05-08,Homé,0.0
2014-05-09,Homé,0.0
2014-05-10,Homé,0.0
2014-05-11,Homé,3.0
2014-05-12,Homé,0.0
2014-05-13,Homé,0.0
2014-05-14,Homé,0.0
2014-05-15,Homé,0.0
2014-05-16,Homé,0.0
2014-05-17,Homé,0.0
2014-05-18,Homé,0.0
2014-05-19,Homé,0.0
2014-05-20,Homé,0.0
2014-05-21,Homé,0.0
2014-05-22,Homé,0.0
2014-05-23,Homé,0.0
2014-05-24,Homé,0.0
2014-05-25,Homé,0.0
2014-05-26,Homé,0.0
2014-05-27,Homé,0.0
2014-05-28,Homé,0.0
2014-05-29,Homé,0.0
2014-05-30,Homé,0.0
2014-05-31,Homé,0.0
2014-06-01,Homé,0.0
2014-06-02,Homé,0.0
2014-06-03,Homé,0.0
2014-06-04,Homé,0.0
2014-06-05,Homé,0.0
2014-06-06,Homé,0.0
2014-06-07,Homé,0.0
2014-06-08,Homé,0.0
2014-06-09,Homé,0.0
2014-06-10,Homé,0.0
2014-06-11,Homé,0.0
2014-06-12,Homé,0.0
2014-06-13,Homé,0.0
2014-06-14,Homé,0.0
2014-06-15,Homé,0.0
2014-06-16,Homé,0.0
2014-06-17,Homé,0.0
2014-06-18,Homé,0.0
2014-06-19,Homé,0.0
2014-06-20,Homé,0.0
2014-06-21,Homé,0.0
2014-06-22,Homé,0.0
2014-06-23,Homé,0.0
2014-06-24,Homé,0.0
2014-06-25,Homé,0.0
2014-06-26,Homé,0.0
2014-06-27,Homé,0.0
2014-06-28,Homé,0.0
2014-06-29,Homé,0.0
2014-06-30,Homé,0.0
2014-07-01,Homé,0.0
2014-07-02,Homé,0.0
2014-07-03,Homé,0.0
2014-07-04,Homé,0.0
2014-07-05,Homé,0.0
2014-07-06,Homé,0.0
2014-07-07,Homé,0.0
2014-07-08,Homé,0.0
2014-07-09,Homé,0.0
2014-07-10,Homé,0.0
2014-07-11,Homé,0.0
2014-07-12,Homé,0.0
2014-07-13,Homé,0.0
2014-07-14,Homé,0.0
2014-07-15,Homé,0.0
2014-07-16,Homé,0.0
2014-07-17,Homé,0.0
2014-07-18,Homé,0.0
2014-07-19,Homé,0.0
2014-07-20,Homé,0.0
2014-07-21,Homé,0.0
2014-07-22,Homé,0.0
2014-07-23,Homé,0.0
2014-07-24,Homé,0.0
2014-07-25,Homé,0.0
2014-07-26,Homé,0.0
2014-07-27,Homé,0.0
2014-07-28,Homé,0.0
2014-07-29,Homé,0.0
2014-07-30,Homé,29.0
2014-07-31,Homé,0.0
2014-08-01,Homé,0.0
2014-08-02,Homé,0.0
2014-08-03,Homé,0.0
2014-08-04,Homé,0.0
2014-08-05,Homé,0.0
2014-08-06,Homé,0.0
2014-08-07,Homé,0.0
2014-08-08,Homé,0.0
2014-08-09,Homé,0.0
2014-08-10,Homé,0.0
2014-08-11,Homé,0.0
2014-08-12,Homé,0.0
2014-08-13,Homé,0.0
2014-08-14,Homé,0.0
2014-08-15,Homé,0.0
2014-08-16,Homé,0.0
2014-08-17,Homé,0.0
2014-08-18,Homé,0.0
2014-08-19,Homé,0.0
2014-08-20,Homé,0.0
2014-08-21,Homé,0.0
2014-08-22,Homé,0.0
2014-08-23,Homé,0.0
2014-08-24,Homé,0.0
2014-08-25,Homé,0.0
2014-08-26,Homé,10.0
2014-08-27,Homé,0.0
2014-08-28,Homé,12.0
2014-08-29,Homé,5.0
2014-08-30,Homé,0.0
2014-08-31,Homé,65.0
2014-09-01,Homé,65.0
2014-09-02,Homé,16.0
2014-09-03,Homé,0.0
2014-09-04,Homé,0.0
2014-09-05,Homé,0.0
2014-09-06,Homé,0.0
2014-09-07,Homé,0.0
2014-09-08,Homé,30.0
2014-09-09,Homé,5.0
2014-09-10,Homé,0.0
2014-09-11,Homé,38.0
2014-09-12,Homé,0.0
2014-09-13,Homé,0.0
2014-09-14,Homé,15.0
2014-09-15,Homé,5.0
2014-09-16,Homé,30.0
2014-09-17,Homé,0.0
2014-09-18,Homé,0.0
2014-09-19,Homé,0.0
2014-09-20,Homé,0.0
2014-09-21,Homé,0.0
2014-09-22,Homé,0.0
2014-09-23,Homé,0.0
2014-09-24,Homé,5.0
2014-09-25,Homé,0.0
2014-09-26,Homé,20.0
2014-09-27,Homé,30.0
2014-09-28,Homé,45.0
2014-09-29,Homé,39.0
2014-09-30,Homé,25.0
2014-10-01,Homé,0.0
2014-10-02,Homé,0.0
2014-10-03,Homé,3.0
2014-10-04,Homé,0.0
2014-10-05,Homé,4.0
2014-10-06,Homé,0.0
2014-10-07,Homé,0.0
2014-10-08,Homé,0.0
2014-10-09,Homé,1.0
2014-10-10,Homé,0.0
2014-10-11,Homé,0.0
2014-10-12,Homé,5.0
2014-10-13,Homé,7.0
2014-10-14,Homé,0.0
2014-10-15,Homé,9.0
2014-10-16,Homé,5.0
2014-10-17,Homé,0.0
2014-10-18,Homé,0.0
2014-10-19,Homé,0.0
2014-10-20,Homé,0.0
2014-10-21,Homé,0.0
2014-10-22,Homé,14.0
2014-10-23,Homé,0.0
2014-10-24,Homé,0.0
2014-10-25,Homé,0.0
2014-10-26,Homé,0.0
2014-10-27,Homé,0.0
2014-10-28,Homé,0.0
2014-10-29,Homé,0.0
2014-10-30,Homé,0.0
2014-10-31,Homé,0.0
2014-11-01,Homé,0.0
2014-11-02,Homé,0.0
2014-11-03,Homé,0.0
2014-11-04,Homé,0.0
2014-11-05,Homé,0.0
2014-11-06,Homé,0.0
2014-11-07,Homé,0.0
2014-11-08,Homé,0.0
2014-11-09,Homé,0.0
2014-11-10,Homé,0.0
2014-11-11,Homé,0.0
2014-11-12,Homé,0.0
2014-11-13,Homé,0.0
2014-11-14,Homé,0.0
2014-11-15,Homé,0.0
2014-11-16,Homé,0.0
2014-11-17,Homé,0.0
2014-11-18,Homé,0.0
2014-11-19,Homé,0.0
2014-11-20,Homé,0.0
2014-11-21,Homé,0.0
2014-11-22,Homé,0.0
2014-11-23,Homé,0.0
2014-11-24,Homé,0.0
2014-11-25,Homé,0.0
2014-11-26,Homé,0.0
2014-11-27,Homé,0.0
2014-11-28,Homé,0.0
2014-11-29,Homé,0.0
2014-11-30,Homé,0.0
2014-12-01,Homé,0.0
2014-12-02,Homé,0.0
2015-03-26,Homé,0.0
2015-03-27,Homé,0.0
2015-03-28,Homé,0.0
2015-03-29,Homé,0.0
2015-03-30,Homé,0.0
2015-03-31,Homé,0.0
2015-04-01,Homé,0.0
2015-04-02,Homé,0.0
2015-04-03,Homé,0.0
2015-04-04,Homé,0.0
2015-04-05,Homé,0.0
2015-04-06,Homé,0.0
2015-04-07,Homé,0.0
2015-04-08,Homé,0.0
2015-04-09,Homé,0.0
2015-04-10,Homé,0.0
2015-04-11,Homé,0.0
2015-04-12,Homé,0.0
2015-04-13,Homé,0.0
2015-04-14,Homé,0.0
2015-04-15,Homé,0.0
2015-04-16,Homé,0.0
2015-04-17,Homé,0.0
2015-04-18,Homé,0.0
2015-04-19,Homé,0.0
2015-04-20,Homé,0.0
2015-04-21,Homé,0.0
2015-04-22,Homé,0.0
2015-04-23,Homé,0.0
2015-04-24,Homé,0.0
2015-04-25,Homé,0.0
2015-04-26,Homé,0.0
2015-04-27,Homé,0.0
2015-04-28,Homé,0.0
2015-04-29,Homé,0.0
2015-04-30,Homé,0.0
2015-05-01,Homé,0.0
2015-05-02,Homé,0.0
2015-05-03,Homé,0.0
2015-05-04,Homé,0.0
2015-05-05,Homé,0.0
2015-05-06,Homé,0.0
2015-05-07,Homé,0.0
2015-05-08,Homé,0.0
2015-05-09,Homé,0.0
2015-05-10,Homé,0.0
2015-05-11,Homé,0.0
2015-05-12,Homé,0.0
2015-05-13,Homé,0.0
2015-05-14,Homé,0.0
2015-05-15,Homé,0.0
2015-05-16,Homé,0.0
2015-05-17,Homé,0.0
2015-05-18,Homé,0.0
2015-05-19,Homé,0.0
2015-05-20,Homé,0.0
2015-05-21,Homé,0.0
2015-05-22,Homé,0.0
2015-05-23,Homé,0.0
2015-05-24,Homé,0.0
2015-05-25,Homé,0.0
2015-05-26,Homé,0.0
2015-05-27,Homé,0.0
2015-05-28,Homé,0.0
2015-05-29,Homé,0.0
2015-05-30,Homé,0.0
2015-05-31,Homé,0.0
2015-06-01,Homé,0.0
2015-06-02,Homé,0.0
2015-06-03,Homé,0.0
2015-06-04,Homé,0.0
2015-06-05,Homé,0.0
2015-06-06,Homé,0.0
2015-06-07,Homé,0.0
2015-06-08,Homé,0.0
2015-06-09,Homé,0.0
2015-06-10,Homé,0.0
2015-06-11,Homé,0.0
2015-06-12,Homé,0.0
2015-06-13,Homé,0.0
2015-06-14,Homé,0.0
2015-06-15,Homé,0.0
2015-06-16,Homé,0.0
2015-06-17,Homé,0.0
2015-06-18,Homé,0.0
2015-06-19,Homé,0.0
2015-06-20,Homé,0.0
2015-06-21,Homé,0.0
2015-06-22,Homé,0.0
2015-06-23,Homé,0.0
2015-06-24,Homé,0.0
2015-06-25,Homé,0.0
2015-06-26,Homé,0.0
2015-06-27,Homé,0.0
2015-06-28,Homé,0.0
2015-06-29,Homé,0.0
2015-06-30,Homé,0.0
2015-07-01,Homé,0.0
2015-07-02,Homé,0.0
2015-07-03,Homé,0.0
2015-07-04,Homé,0.0
2015-07-05,Homé,0.0
2015-07-06,Homé,0.0
2015-07-07,Homé,0.0
2015-07-08,Homé,0.0
2015-07-09,Homé,0.0
2015-07-10,Homé,0.0
2015-07-11,Homé,0.0
2015-07-12,Homé,0.0
2015-07-13,Homé,0.0
2015-07-14,Homé,0.0
2015-07-15,Homé,0.0
2015-07-16,Homé,0.0
2015-07-17,Homé,0.0
2015-07-18,Homé,0.0
2015-07-19,Homé,0.0
2015-07-20,Homé,0.0
2015-07-21,Homé,0.0
2015-07-22,Homé,0.0
2015-07-23,Homé,0.0
2015-07-24,Homé,0.0
2015-07-25,Homé,0.0
2015-07-26,Homé,0.0
2015-07-27,Homé,0.0
2015-07-28,Homé,0.0
2015-07-29,Homé,0.0
2015-07-30,Homé,0.0
2015-07-31,Homé,0.0
2015-08-01,Homé,0.0
2015-08-02,Homé,0.0
2015-08-03,Homé,0.0
2015-08-04,Homé,0.0
2015-08-05,Homé,0.0
2015-08-06,Homé,0.0
2015-08-07,Homé,0.0
2015-08-08,Homé,0.0
2015-08-09,Homé,0.0
2015-08-10,Homé,0.0
2015-08-11,Homé,0.0
2015-08-12,Homé,0.0
2015-08-13,Homé,0.0
2015-08-14,Homé,0.0
2015-08-15,Homé,0.0
2015-08-16,Homé,0.0
2015-08-17,Homé,0.0
2015-08-18,Homé,0.0
2015-08-19,Homé,0.0
2015-08-20,Homé,0.0
2015-08-21,Homé,0.0
2015-08-22,Homé,0.0
2015-08-23,Homé,0.0
2015-08-24,Homé,0.0
2015-08-25,Homé,0.0
2015-08-26,Homé,0.0
2015-08-27,Homé,0.0
2015-08-28,Homé,0.0
2015-08-29,Homé,0.0
2015-08-30,Homé,0.0
2015-08-31,Homé,0.0
2015-09-01,Homé,0.0
2015-09-02,Homé,0.0
2015-09-03,Homé,0.0
2015-09-04,Homé,0.0
2015-09-05,Homé,0.0
2015-09-06,Homé,0.0
2015-09-07,Homé,0.0
2015-09-08,Homé,0.0
2015-09-09,Homé,0.0
2015-09-10,Homé,0.0
2015-09-11,Homé,0.0
2015-09-12,Homé,0.0
2015-09-13,Homé,0.0
2015-09-14,Homé,0.0
2015-09-15,Homé,0.0
2015-09-16,Homé,0.0
2015-09-17,Homé,0.0
2015-09-18,Homé,0.0
2015-09-19,Homé,0.0
2015-09-20,Homé,0.0
2015-09-21,Homé,0.0
2015-09-22,Homé,0.0
2015-09-23,Homé,0.0
2015-09-24,Homé,0.0
2015-09-25,Homé,0.0
2015-09-26,Homé,0.0
2015-09-27,Homé,0.0
2015-09-28,Homé,0.0
2015-09-29,Homé,0.0
2015-09-30,Homé,0.0
2015-10-01,Homé,0.0
2015-10-02,Homé,0.0
2015-10-03,Homé,0.0
2015-10-04,Homé,0.0
2015-10-05,Homé,0.0
2015-10-06,Homé,0.0
2015-10-07,Homé,0.0
2015-10-08,Homé,0.0
2015-10-09,Homé,0.0
2015-10-10,Homé,0.0
2015-10-11,Homé,0.0
2015-10-12,Homé,0.0
2015-10-13,Homé,0.0
2015-10-14,Homé,0.0
2015-10-15,Homé,0.0
2015-10-16,Homé,0.0
2015-10-17,Homé,0.0
2015-10-18,Homé,0.0
2015-10-19,Homé,0.0
2015-10-20,Homé,0.0
2015-10-21,Homé,0.0
2015-10-22,Homé,0.0
2015-10-23,Homé,0.0
2015-10-24,Homé,0.0
2015-10-25,Homé,0.0
2015-10-26,Homé,0.0
2015-10-27,Homé,0.0
2015-10-28,Homé,0.0
2015-10-29,Homé,0.0
2015-10-30,Homé,0.0
2015-10-31,Homé,0.0
2015-11-01,Homé,0.0
2015-11-02,Homé,0.0
2015-11-03,Homé,0.0
2015-11-04,Homé,0.0
2015-11-05,Homé,0.0
2015-11-06,Homé,0.0
2015-11-07,Homé,0.0
2015-11-08,Homé,0.0
2015-11-09,Homé,0.0
2015-11-10,Homé,0.0
2015-11-11,Homé,0.0
2015-11-12,Homé,0.0
2015-11-13,Homé,0.0
2015-11-14,Homé,0.0
2015-11-15,Homé,0.0
2015-11-16,Homé,0.0
2015-11-17,Homé,0.0
2015-11-18,Homé,0.0
2015-11-19,Homé,0.0
2015-11-20,Homé,0.0
2015-11-21,Homé,0.0
2015-11-22,Homé,0.0
2015-11-24,Homé,0.0
2015-11-25,Homé,0.0
2015-11-26,Homé,0.0
2015-11-27,Homé,0.0
2015-11-28,Homé,0.0
2015-11-29,Homé,0.0
2015-11-30,Homé,0.0
2015-12-01,Homé,0.0
2015-12-02,Homé,0.0
2014-03-26,Kaélé,0.0
2014-03-27,Kaélé,3.0
2014-03-28,Kaélé,2.0
2014-03-29,Kaélé,3.0
2014-03-30,Kaélé,0.0
2014-03-31,Kaélé,0.0
2014-04-01,Kaélé,0.0
2014-04-02,Kaélé,0.0
2014-04-03,Kaélé,0.0
2014-04-04,Kaélé,0.0
2014-04-05,Kaélé,0.0
2014-04-06,Kaélé,0.0
2014-04-07,Kaélé,0.0
2014-04-08,Kaélé,0.0
2014-04-09,Kaélé,0.0
2014-04-10,Kaélé,0.0
2014-04-11,Kaélé,0.0
2014-04-12,Kaélé,0.0
2014-04-13,Kaélé,0.0
2014-04-14,Kaélé,0.0
2014-04-15,Kaélé,0.0
2014-04-16,Kaélé,0.0
2014-04-17,Kaélé,0.0
2014-04-18,Kaélé,0.0
2014-04-19,Kaélé,2.0
2014-04-20,Kaélé,0.0
2014-04-21,Kaélé,0.0
2014-04-22,Kaélé,0.0
2014-04-23,Kaélé,0.0
2014-04-24,Kaélé,0.0
2014-04-25,Kaélé,0.0
2014-04-26,Kaélé,0.0
2014-04-27,Kaélé,0.0
2014-04-28,Kaélé,0.0
2014-04-29,Kaélé,0.0
2014-04-30,Kaélé,0.0
2014-05-01,Kaélé,0.0
2014-05-02,Kaélé,0.0
2014-05-03,Kaélé,0.0
2014-05-04,Kaélé,0.0
2014-05-05,Kaélé,0.0
2014-05-06,Kaélé,0.0
2014-05-07,Kaélé,0.0
2014-05-08,Kaélé,0.0
2014-05-09,Kaélé,0.0
2014-05-10,Kaélé,0.0
2014-05-11,Kaélé,0.0
2014-05-12,Kaélé,0.0
2014-05-13,Kaélé,0.0
2014-05-14,Kaélé,0.0
2014-05-15,Kaélé,0.0
2014-05-16,Kaélé,0.0
2014-05-17,Kaélé,0.0
2014-05-18,Kaélé,0.0
2014-05-19,Kaélé,0.0
2014-05-20,Kaélé,0.0
2014-05-21,Kaélé,0.0
2014-05-22,Kaélé,0.0
2014-05-23,Kaélé,0.0
2014-05-24,Kaélé,0.0
2014-05-25,Kaélé,0.0
2014-05-26,Kaélé,0.0
2014-05-27,Kaélé,0.0
2014-05-28,Kaélé,0.0
2014-05-29,Kaélé,0.0
2014-05-30,Kaélé,0.0
2014-05-31,Kaélé,0.0
2014-06-01,Kaélé,0.0
2014-06-02,Kaélé,0.0
2014-06-03,Kaélé,0.0
2014-06-04,Kaélé,0.0
2014-06-05,Kaélé,0.0
2014-06-06,Kaélé,0.0
2014-06-07,Kaélé,0.0
2014-06-08,Kaélé,0.0
2014-06-09,Kaélé,0.0
2014-06-10,Kaélé,0.0
2014-06-11,Kaélé,0.0
2014-06-12,Kaélé,0.0
2014-06-13,Kaélé,0.0
2014-06-14,Kaélé,0.0
2014-06-15,Kaélé,0.0
2014-06-16,Kaélé,0.0
2014-06-17,Kaélé,0.0
2014-06-18,Kaélé,0.0
2014-06-19,Kaélé,0.0
2014-06-20,Kaélé,0.0
2014-06-21,Kaélé,0.0
2014-06-22,Kaélé,0.0
2014-06-23,Kaélé,0.0
2014-06-24,Kaélé,0.0
2014-06-25,Kaélé,0.0
2014-06-26,Kaélé,0.0
2014-06-27,Kaélé,0.0
2014-06-28,Kaélé,0.0
2014-06-29,Kaélé,0.0
2014-06-30,Kaélé,0.0
2014-07-01,Kaélé,0.0
2014-07-02,Kaélé,0.0
2014-07-03,Kaélé,0.0
2014-07-04,Kaélé,0.0
2014-07-05,Kaélé,0.0
2014-07-06,Kaélé,0.0
2014-07-07,Kaélé,0.0
2014-07-08,Kaélé,0.0
2014-07-09,Kaélé,0.0
2014-07-10,Kaélé,0.0
2014-07-11,Kaélé,0.0
2014-07-12,Kaélé,0.0
2014-07-13,Kaélé,0.0
2014-07-14,Kaélé,0.0
2014-07-15,Kaélé,0.0
2014-07-16,Kaélé,0.0
2014-07-17,Kaélé,0.0
2014-07-18,Kaélé,0.0
2014-07-19,Kaélé,0.0
2014-07-20,Kaélé,0.0
2014-07-21,Kaélé,0.0
2014-07-22,Kaélé,0.0
2014-07-23,Kaélé,0.0
2014-07-24,Kaélé,0.0
2014-07-25,Kaélé,0.0
2014-07-26,Kaélé,0.0
2014-07-27,Kaélé,0.0
2014-07-28,Kaélé,0.0
2014-07-29,Kaélé,0.0
2014-07-30,Kaélé,17.0
2014-07-31,Kaélé,0.0
2014-08-01,Kaélé,0.0
2014-08-02,Kaélé,0.0
2014-08-03,Kaélé,0.0
2014-08-04,Kaélé,0.0
2014-08-05,Kaélé,0.0
2014-08-06,Kaélé,0.0
2014-08-07,Kaélé,0.0
2014-08-08,Kaélé,0.0
2014-08-09,Kaélé,0.0
2014-08-10,Kaélé,0.0
2014-08-11,Kaélé,0.0
2014-08-12,Kaélé,0.0
2014-08-13,Kaélé,0.0
2014-08-14,Kaélé,0.0
2014-08-15,Kaélé,0.0
2014-08-16,Kaélé,0.0
2014-08-17,Kaélé,0.0
2014-08-18,Kaélé,0.0
2014-08-19,Kaélé,0.0
2014-08-20,Kaélé,0.0
2014-08-21,Kaélé,0.0
2014-08-22,Kaélé,0.0
2014-08-23,Kaélé,0.0
2014-08-24,Kaélé,0.0
2014-08-25,Kaélé,0.0
2014-08-26,Kaélé,0.0
2014-08-27,Kaélé,0.0
2014-08-28,Kaélé,0.0
2014-08-29,Kaélé,0.0
2014-08-30,Kaélé,4.0
2014-08-31,Kaélé,5.0
2014-09-01,Kaélé,5.0
2014-09-02,Kaélé,42.0
2014-09-03,Kaélé,0.0
2014-09-04,Kaélé,0.0
2014-09-05,Kaélé,43.0
2014-09-06,Kaélé,34.0
2014-09-07,Kaélé,0.0
2014-09-08,Kaélé,1.0
2014-09-09,Kaélé,0.0
2014-09-10,Kaélé,0.0
2014-09-11,Kaélé,0.0
2014-09-12,Kaélé,0.0
2014-09-13,Kaélé,2.0
2014-09-14,Kaélé,0.0
2014-09-15,Kaélé,9.0
2014-09-16,Kaélé,2.0
2014-09-17,Kaélé,0.0
2014-09-18,Kaélé,0.0
2014-09-19,Kaélé,0.0
2014-09-20,Kaélé,3.0
2014-09-21,Kaélé,0.0
2014-09-22,Kaélé,2.0
2014-09-23,Kaélé,0.0
2014-09-24,Kaélé,7.0
2014-09-25,Kaélé,0.0
2014-09-26,Kaélé,0.0
2014-09-27,Kaélé,7.0
2014-09-28,Kaélé,0.0
2014-09-29,Kaélé,21.0
2014-09-30,Kaélé,0.0
2014-10-01,Kaélé,0.0
2014-10-02,Kaélé,1.0
2014-10-03,Kaélé,0.0
2014-10-04,Kaélé,0.0
2014-10-05,Kaélé,0.0
2014-10-06,Kaélé,0.0
2014-10-07,Kaélé,0.0
2014-10-08,Kaélé,0.0
2014-10-09,Kaélé,19.0
2014-10-10,Kaélé,0.0
2014-10-11,Kaélé,0.0
2014-10-12,Kaélé,0.0
2014-10-13,Kaélé,11.0
2014-10-14,Kaélé,0.0
2014-10-15,Kaélé,19.0
2014-10-16,Kaélé,0.0
2014-10-17,Kaélé,0.0
2014-10-18,Kaélé,0.0
2014-10-19,Kaélé,0.0
2014-10-20,Kaélé,0.0
2014-10-21,Kaélé,0.0
2014-10-22,Kaélé,0.0
2014-10-23,Kaélé,0.0
2014-10-24,Kaélé,0.0
2014-10-25,Kaélé,0.0
2014-10-26,Kaélé,0.0
2014-10-27,Kaélé,0.0
2014-10-28,Kaélé,0.0
2014-10-29,Kaélé,0.0
2014-10-30,Kaélé,0.0
2014-10-31,Kaélé,0.0
2014-11-01,Kaélé,0.0
2014-11-02,Kaélé,0.0
2014-11-03,Kaélé,0.0
2014-11-04,Kaélé,0.0
2014-11-05,Kaélé,0.0
2014-11-06,Kaélé,0.0
2014-11-07,Kaélé,0.0
2014-11-08,Kaélé,0.0
2014-11-09,Kaélé,0.0
2014-11-10,Kaélé,0.0
2014-11-11,Kaélé,0.0
2014-11-12,Kaélé,0.0
2014-11-13,Kaélé,0.0
2014-11-14,Kaélé,0.0
2014-11-15,Kaélé,0.0
2014-11-16,Kaélé,0.0
2014-11-17,Kaélé,0.0
2014-11-18,Kaélé,0.0
2014-11-19,Kaélé,0.0
2014-11-20,Kaélé,0.0
2014-11-21,Kaélé,0.0
2014-11-22,Kaélé,0.0
2014-11-23,Kaélé,0.0
2014-11-24,Kaélé,0.0
2014-11-25,Kaélé,0.0
2014-11-26,Kaélé,0.0
2014-11-27,Kaélé,0.0
2014-11-28,Kaélé,0.0
2014-11-29,Kaélé,0.0
2014-11-30,Kaélé,0.0
2014-12-01,Kaélé,0.0
2014-12-02,Kaélé,0.0
2015-03-26,Kaélé,0.0
2015-03-27,Kaélé,0.0
2015-03-28,Kaélé,0.0
2015-03-29,Kaélé,0.0
2015-03-30,Kaélé,0.0
2015-03-31,Kaélé,0.0
2015-04-01,Kaélé,0.0
2015-04-02,Kaélé,0.0
2015-04-03,Kaélé,0.0
2015-04-04,Kaélé,0.0
2015-04-05,Kaélé,0.0
2015-04-06,Kaélé,0.0
2015-04-07,Kaélé,0.0
2015-04-08,Kaélé,0.0
2015-04-09,Kaélé,0.0
2015-04-10,Kaélé,0.0
2015-04-11,Kaélé,0.0
2015-04-12,Kaélé,0.0
2015-04-13,Kaélé,0.0
2015-04-14,Kaélé,0.0
2015-04-15,Kaélé,0.0
2015-04-16,Kaélé,0.0
2015-04-17,Kaélé,0.0
2015-04-18,Kaélé,0.0
2015-04-19,Kaélé,0.0
2015-04-20,Kaélé,0.0
2015-04-21,Kaélé,0.0
2015-04-22,Kaélé,0.0
